delivery_id,order_id,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,delivery_duration_hrs,is_delayed,high_override
DL00879,O00139,D033,V013,H02,2025-09-15 19:42:00,2025-09-16 03:58:23.662,Delayed,9.42,1,1,3.94,10.97,8.273239444444444,1,0
DL00880,O00273,D047,V098,H04,2025-02-28 02:41:00,2025-03-01 01:58:54.612,OnTime,7.39,0,0,4.49,9.91,23.298503333333333,0,0
DL00881,O00632,D127,V032,H01,2024-08-09 22:03:00,2024-08-10 04:52:23.207,Delayed,12.77,5,1,3.32,11.86,6.823113055555555,1,1
DL00882,O01151,D039,V036,H03,2024-06-26 13:58:00,2024-06-27 02:26:43.512,OnTime,3.86,0,0,4.76,7.4,12.478753333333334,0,0
DL00883,O00917,D101,V077,H02,2024-04-07 15:38:00,2024-04-08 07:05:34.617,Delayed,11.42,0,1,2.31,14.58,15.459615833333332,1,0
DL00884,O00407,D056,V105,H01,2025-02-23 07:26:00,2025-02-23 18:31:02.306,OnTime,12.58,1,0,4.81,14.99,11.083973888888888,0,0
DL00885,O00675,D126,V073,H06,2024-02-19 20:14:00,2024-02-20 19:38:10.154,OnTime,15.92,0,0,4.37,16.87,23.402820555555554,0,0
DL00886,O00968,D050,V094,H02,2024-11-21 05:45:00,2024-11-21 17:49:42.647,Delayed,1.2,2,0,3.45,10.2,12.078513055555554,1,1
DL00887,O00577,D155,V097,H02,2025-06-09 23:14:00,2025-06-10 01:19:26.467,OnTime,29.9,0,0,4.18,18.94,2.090685277777778,0,0
DL00888,O01129,D055,V027,H07,2025-03-23 16:39:00,2025-03-24 16:16:34.620,Failed,11.78,2,0,3.61,7.64,23.626283333333333,1,1
DL00889,O01172,D105,V002,H08,2024-09-17 20:42:00,2024-09-18 08:31:55.589,Failed,7.09,0,1,4.37,11.81,11.832108055555555,1,0
DL00890,O00384,D103,V020,H03,2024-01-01 16:28:00,2024-01-02 02:33:42.523,Delayed,9.61,0,0,3.51,9.44,10.095145277777778,1,0
DL00891,O00963,D013,V077,H07,2025-06-06 13:03:00,2025-06-07 11:56:40.216,OnTime,9.94,0,0,4.61,14.44,22.894504444444443,0,0
DL00892,O00392,D163,V115,H07,2025-11-24 12:15:00,2025-11-24 14:18:34.201,OnTime,9.31,1,0,4.42,14.7,2.059500277777778,0,0
DL00893,O00981,D062,V023,H05,2025-01-11 23:09:00,2025-01-13 08:12:13.529,Delayed,25.18,1,0,4.52,10.11,33.053758055555555,1,0
DL00894,O00724,D094,V120,H06,2025-11-18 10:15:00,2025-11-18 22:57:13.154,Delayed,25.57,0,0,2.58,20.64,12.703653888888889,1,0
DL00895,O01157,D068,V023,H07,2024-07-08 22:06:00,2024-07-08 20:56:21.356,OnTime,17.68,1,0,4.43,9.26,-1.1607344444444445,0,0
DL00896,O00177,D042,V023,H06,2025-12-25 05:07:00,2025-12-25 09:26:55.150,OnTime,11.26,1,0,4.39,12.49,4.331986111111111,0,0
DL00897,O00672,D084,V043,H07,2025-01-04 00:01:00,2025-01-04 23:54:43.324,OnTime,33.64,2,0,4.06,29.43,23.895367777777775,0,1
DL00898,O00283,D088,V047,H07,2024-05-26 17:54:00,2024-05-27 03:34:21.673,Delayed,10.44,3,0,3.85,17.21,9.672686944444445,1,1
DL00899,O00549,D129,V040,H08,2025-08-14 11:47:00,2025-08-14 19:36:01.657,OnTime,5.78,2,0,3.72,9.14,7.8171269444444444,0,1
DL00900,O00199,D039,V053,H07,2024-10-02 14:11:00,2024-10-03 02:06:29.294,OnTime,12.4,0,0,5.0,8.44,11.924803888888889,0,0
DL00901,O00730,D099,V067,H05,2025-09-19 11:31:00,2025-09-19 09:28:50.059,OnTime,13.94,1,0,3.7,13.05,-2.0360947222222223,0,0
DL00902,O00018,D015,V047,H06,2024-03-08 23:03:00,2024-03-09 02:59:39.833,OnTime,17.27,0,0,5.0,12.37,3.944398055555556,0,0
DL00903,O00130,D130,V051,H03,2024-01-11 00:41:00,2024-01-11 03:13:51.759,OnTime,19.22,4,0,3.42,14.82,2.5477108333333334,0,1
DL00904,O01102,D160,V112,H04,2025-08-19 06:18:00,2025-08-19 09:41:36.852,OnTime,32.81,0,0,4.79,16.84,3.3935700000000004,0,0
DL00905,O01020,D028,V013,H04,2024-10-23 02:30:00,2024-10-23 11:04:29.734,Delayed,30.71,1,0,3.81,18.26,8.574926111111111,1,0
DL00906,O01229,D168,V110,H08,2025-05-27 01:11:00,2025-05-27 09:44:29.155,Failed,18.6,1,1,2.35,16.73,8.558098611111111,1,0
DL00907,O00884,D096,V103,H08,2024-04-17 02:46:00,2024-04-17 08:08:07.580,OnTime,3.96,0,0,3.59,16.11,5.368772222222223,0,0
DL00908,O00145,D088,V042,H03,2024-11-02 11:50:00,2024-11-02 21:56:28.564,OnTime,10.05,1,0,5.0,14.53,10.107934444444444,0,0
DL00909,O01204,D033,V001,H02,2025-08-13 17:56:00,2025-08-13 20:26:21.358,Delayed,10.35,2,0,2.77,8.9,2.505932777777778,1,1
DL00910,O01002,D071,V005,H04,2024-06-14 09:09:00,2024-06-14 22:29:41.070,Delayed,26.61,1,0,4.05,16.25,13.344741666666666,1,0
DL00911,O00806,D004,V119,H01,2025-04-17 16:52:00,2025-04-18 01:40:49.581,OnTime,13.69,0,0,4.33,14.98,8.813772499999999,0,0
DL00912,O00355,D011,V095,H02,2025-10-11 00:12:00,2025-10-11 15:59:08.940,Delayed,21.47,2,0,3.69,9.33,15.785816666666667,1,1
DL00913,O00239,D096,V081,H04,2024-05-18 06:34:00,2024-05-18 12:24:14.005,OnTime,12.6,1,0,3.49,15.18,5.837223611111112,0,0
DL00914,O00270,D157,V006,H05,2025-10-26 17:01:00,2025-10-26 17:58:50.299,OnTime,10.96,0,0,4.41,15.03,0.9639719444444445,0,0
DL00915,O00873,D004,V047,H03,2024-11-28 13:17:00,2024-11-28 17:51:16.689,OnTime,9.84,0,0,3.99,16.74,4.5713025,0,0
DL00916,O01100,D036,V049,H03,2025-08-01 15:41:00,2025-08-01 15:52:41.636,OnTime,22.6199999999999,1,0,4.95,17.14,0.19489888888888887,0,0
DL00917,O00700,D077,V102,H05,2024-01-13 04:19:00,2024-01-13 07:59:11.863,OnTime,12.76,0,0,4.06,9.47,3.6699619444444442,0,0
DL00918,O00645,D097,V086,H08,2024-12-26 21:17:00,2024-12-27 04:43:50.631,OnTime,10.63,1,0,4.21,10.43,7.4473975,0,0
DL00919,O00763,D139,V097,H04,2025-12-26 20:25:00,2025-12-26 23:44:12.238,OnTime,5.38,2,0,5.0,10.53,3.3200661111111107,0,1
DL00920,O00686,D133,V034,H03,2025-01-05 15:05:00,2025-01-06 12:10:59.397,Failed,5.08,1,1,3.09,4.15,21.099832499999998,1,0
DL00921,O00332,D063,V108,H08,2025-01-04 02:49:00,2025-01-05 01:59:36.356,Failed,6.36,0,0,2.34,9.47,23.176765555555555,1,0
DL00922,O00399,D112,V090,H07,2024-03-08 19:10:00,2024-03-08 22:43:49.202,Delayed,12.65,5,1,3.39,14.07,3.563667222222222,1,1
DL00923,O00047,D071,V012,H03,2025-11-28 04:59:00,2025-11-28 05:50:08.492,OnTime,19.03,0,0,4.7,16.28,0.8523588888888889,0,0
DL00924,O00717,D155,V027,H01,2024-12-12 23:23:00,2024-12-13 02:04:50.319,OnTime,15.39,0,0,4.6,15.3,2.6973108333333333,0,0
DL00925,O00003,D041,V100,H02,2025-09-02 16:59:00,2025-09-03 01:50:39.645,Delayed,13.04,2,0,3.7,13.16,8.8610125,1,1
DL00926,O00574,D031,V046,H03,2024-05-03 03:01:00,2024-05-03 07:58:56.375,OnTime,14.82,2,0,4.64,15.12,4.965659722222222,0,1
DL00927,O00335,D152,V077,H01,2024-01-26 03:48:00,2024-01-27 03:24:27.481,OnTime,5.36,0,0,5.0,13.63,23.607633611111112,0,0
DL00928,O00100,D023,V101,H05,2025-10-30 22:51:00,2025-10-31 19:39:28.295,Failed,12.72,0,1,3.15,21.6,20.807859722222222,1,0
DL00929,O00935,D033,V090,H05,2024-09-14 12:29:00,2024-09-15 02:01:45.028,OnTime,15.41,0,0,4.51,15.11,13.54584111111111,0,0
DL00930,O00586,D016,V022,H07,2024-03-31 08:04:00,2024-03-31 20:40:39.952,OnTime,9.03,0,0,4.04,9.23,12.611097777777777,0,0
DL00931,O01171,D006,V062,H08,2024-12-18 03:47:00,2024-12-18 21:24:20.480,Failed,16.08,1,0,2.2,13.75,17.622355555555558,1,0
DL00932,O01225,D080,V082,H04,2025-12-27 03:21:00,2025-12-28 02:38:22.448,OnTime,8.94,0,0,3.18,11.22,23.28956888888889,0,0
DL00933,O01133,D032,V009,H02,2025-12-23 12:04:00,2025-12-24 12:43:50.594,OnTime,12.66,1,0,3.83,14.09,24.664053888888887,0,0
DL00934,O00775,D071,V080,H02,2024-03-05 11:50:00,2024-03-05 23:29:10.318,OnTime,20.86,0,0,4.35,10.59,11.652866111111111,0,0
DL00935,O00211,D107,V012,H08,2024-02-14 07:33:00,2024-02-14 20:00:31.292,Failed,32.42,4,0,3.9,14.69,12.458692222222222,1,1
DL00936,O00372,D087,V098,H03,2025-01-29 15:05:00,2025-01-29 14:49:44.581,OnTime,5.84,2,0,4.74,11.21,-0.2542830555555555,0,1
DL00937,O00001,D047,V090,H01,2024-08-20 16:29:00,2024-08-20 18:52:56.172,OnTime,26.65,2,0,4.29,15.82,2.3989366666666667,0,1
DL00938,O01246,D132,V109,H03,2024-04-04 03:20:00,2024-04-04 10:45:58.483,Failed,36.94,0,0,2.58,20.16,7.432911944444444,1,0
DL00939,O00417,D007,V076,H01,2025-01-10 17:25:00,2025-01-10 21:08:01.948,OnTime,1.2,0,0,4.17,11.3,3.717207777777778,0,0
DL00940,O00565,D133,V066,H04,2025-07-01 17:56:00,2025-07-01 23:29:07.303,Delayed,16.19,1,0,2.58,7.05,5.552028611111111,1,0
DL00941,O00592,D125,V044,H03,2025-05-06 03:42:00,2025-05-06 06:05:21.291,OnTime,13.31,1,0,3.8,13.15,2.3892474999999997,0,0
DL00942,O01112,D013,V027,H04,2024-09-24 04:28:00,2024-09-24 12:36:48.346,Failed,12.99,1,0,4.06,16.82,8.146762777777779,1,0
DL00943,O00967,D087,V082,H01,2024-03-17 17:18:00,2024-03-17 22:14:16.038,OnTime,5.06,2,0,4.57,8.9,4.937788333333334,0,1
DL00944,O00336,D009,V067,H06,2024-01-10 06:09:00,2024-01-10 10:20:19.874,OnTime,16.01,2,0,4.04,12.32,4.188853888888889,0,1
DL00945,O00197,D075,V074,H03,2025-01-24 05:04:00,2025-01-24 07:26:38.825,OnTime,8.74,1,0,4.39,12.97,2.3774513888888893,0,0
DL00946,O00982,D069,V058,H04,2025-10-28 08:18:00,2025-10-28 07:56:03.748,OnTime,10.68,1,0,4.62,19.6,-0.36562555555555554,0,0
DL00947,O01082,D129,V019,H04,2024-10-25 15:52:00,2024-10-26 13:23:40.713,OnTime,10.8,0,0,4.13,11.79,21.527975833333333,0,0
DL00948,O00863,D155,V111,H07,2025-09-17 19:05:00,2025-09-18 04:28:30.370,OnTime,11.02,0,0,4.82,9.38,9.391769444444446,0,0
DL00949,O01106,D060,V005,H02,2024-02-28 01:58:00,2024-02-28 10:58:31.709,OnTime,11.36,0,0,4.05,20.13,9.008808055555555,0,0
DL00950,O00744,D024,V014,H02,2025-04-23 05:31:00,2025-04-23 09:48:21.155,OnTime,15.82,0,0,3.8,16.73,4.289209722222222,0,0
